
Eve,16 weeks old,Rottweiler,Black & Tan,130 - 140 lbs,I'm ready today!,"December 10, 2016",Female,90 - 95 lbs,"$2,350",492037,AKC,"""Hello my name is Eve. I am pretty spunky and full of energy. I like it when toys get tossed around and I can play fetch. I like playing with kids of all sizes and other animals as well! I love to be around people and you will definitely enjoy being with me! I will surely be the talk of your town, and I an just waiting for that perfect family to call my own. Before arriving home to you I will be up to date on my vaccinations and pre-spoiled. Don't miss out on bringing me home!”"
Bud,16 weeks old,Rottweiler,Black & Tan,130 - 140 lbs,I'm ready today!,"December 10, 2016",Male,90 - 95 lbs,"$2,350",492039,AKC,"""Hello my name is Bud. I am pretty spunky and full of energy. I like it when toys get tossed around and I can play fetch. I like playing with kids of all sizes and other animals as well! I love to be around people and you will definitely enjoy being with me! Before arriving home to you I will be up to date on my vaccinations, vet checked and pre-spoiled. Please call about me. I can't wait to meet you!”"
Sugar,16 weeks old,Rottweiler,Black & Tan,130 - 140 lbs,I'm ready today!,"December 10, 2016",Female,90 - 95 lbs,"$2,350",492042,AKC,"""Hello my name is Sugar. I am pretty spunky and full of energy. I like it when toys get tossed around and I can play fetch. I like playing with kids of all sizes and other animals as well! I love to be around people and you will definitely enjoy being with me! I will arrive to my new home up to date on my vaccinations and vet checked from head to tail. Pick me, you won’t regret it!”"
Lil Squirt,18 weeks old,Yorkshire Terrier,Black & Tan,4 1/2 - 5 lbs,I'm ready today!,"November 24, 2016",Male,5 - 6 lbs,"$2,150",492106,AKC,"If you are looking for a handsome, sweet, happy, cuddly little boy, then Lil Squirt is your guy! Not only is he all of that, but he is also very smart and will make a very loyal lifetime companion. If you decide to take Lil Squirt home with you, he will arrive with an up to date vaccination record, a head to tail health exam, enough food for a week and microchipped for his safety. Don't miss out on this little guy! Reserve him now, before someone else wakes up to those puppy kisses every morning! PS, he will look great with a big red bow tied around his neck for the best Valentines gift ever!"
Snowshoe,25 weeks old,Schnauzer,Black & White,7 - 8 lbs,I'm ready today!,"October 8, 2016",Male,9 - 10 lbs,"$2,725",492213,"""Hi, I'm Snowshoe! I'm a very smart, loving, and playful puppy looking to be part of your family! I am learning doggie door training and I love tennis balls. Everyone that sees me always tells me how beautiful I am, and they can’t help but shower me with love, hugs, and kisses. I’m hoping that one day you’ll be able to do the same. I love to play and I can even take a nap with you when you want. Pick me! I’m ready to share my love. I am current on my vaccinations and vet checked from head to tail, so when I see you I will be as healthy as can be.”"
Marshall,17 weeks old,Golden Retriever,Light Golden,80 - 85 lbs,I'm ready today!,"December 2, 2016",Male,70 - 75 lbs,"$3,195",492214,AKC,"Meet Marshall! This lovable pup is currently searching for a good, loving home. Whether playing all day or relaxing on the couch, Marshall promises to be your most loving companion. This cutie will arrive to his new home up to date on vaccinations. Marshall can't wait to jump into your arms and shower you with his many, many puppy kisses! What are you waiting for? Make this cuddle bug yours today."
Copper,19 weeks old,Miniature American Shepherd,Red Merle,25 - 30 lbs,I'm ready today!,"November 17, 2016",Male,18 - 20 lbs,"$3,025",492238,AKC,"Copper is a stunning, red merle boy with an outstanding, rare color. He is very loving and playful. His coat is soft to the touch. Just one look into those eyes and you’ll be in love. Copper loves to be spoiled, and would love nothing more than to have a family he can call his own. He loves to run around and play with all his toys, dragging them around everywhere he goes. When arriving to his new home, he’ll come up to date on vaccinations, vet checked and pre-spoiled! Hurry! Copper can’t wait to meet his new family!"
Daisy,14 weeks old,Rottweiler,Black & Mahogany,150 - 160 lbs,I'm ready today!,"December 23, 2016",Female,100 - 110 lbs,"$2,725",492271,AKC,"Daisy is very alert, and she shows a lot of drive. She is just a little love bug. Wouldn’t you just love to make this sweet pup yours today? Daisy is more than ready to shower you with all of the love she has to offer. Daisy will have a complete nose to tail vet check and arrive up to date on her vaccinations. Make Daisy a part of your family and you will not be able to imagine your life without her."
Dola,14 weeks old,Rottweiler,Black & Mahogany,150 - 160 lbs,I'm ready today!,"December 23, 2016",Female,100 - 110 lbs,"$2,725",492272,AKC,"This is a very alert and playful puppy that will bring plenty of excitement to anybody's life. Dola is the tried and true companion that you’d be lucky to have. You can rely on Dola to always make you laugh with all the funny, little things she does. Dola will have a complete nose to tail vet check and arrive with a current health certificate. She has a very loving personality and she’s looking for a home where she will be able to share that love with you. Bring this sweet, baby girl home soon."
Sarah,16 weeks old,Cavalier King Charles Spaniel,Ruby,18 - 20 lbs,I'm ready today!,"December 10, 2016",Female,18 - 20 lbs,"$2,875",492273,ACA,"Mirror, mirror, on the wall, who's the fairest one of all? Sarah is! No one can deny her beauty! She's the princess of the castle and knows it. She loves to be pampered and spoiled. Sarah is very regal and sophisticated. She knows how to act and how to win your heart! She has been seen by her vet, so her health matches her winning good looks. What more could you ask for? Call for her today! She's waiting for her fairy tale life to begin!"
Opal,14 weeks old,Rottweiler,Black & Mahogany,150 - 160 lbs,I'm ready today!,"December 23, 2016",Female,100 - 110 lbs,"$2,725",492283,AKC,"This puppy is a furry bundle of joy. She loves to be rubbed and petted. She is that great companion that everyone wants. Opal will have a complete nose to tail vet check and arrive up to date on her vaccinations. She’s ready to play, but most importantly ready to love you always and unconditionally. This beauty truly is a special girl, so don’t let her slip by. A lifetime of wonderful memories are waiting for you!"
Ducky,17 weeks old,Maltipoo,White,6 - 7 lbs,I'm ready today!,"December 4, 2016",Male,7 - 8 lbs,"$1,625",492299,Not registered,"Ducky is the inquisitive thinker of the bunch. This guy is the first to explore and try new things. Whether playing all day or relaxing on the couch, Ducky promises to be your most loving companion. This cutie will arrive to his new home up to date on vaccinations. Ducky can't wait to jump into your arms and shower you with his many, many puppy kisses! Don't miss out!"
Remi,18 weeks old,Poodle,Black,65 - 70 lbs,I'm ready today!,"November 27, 2016",Male,45 - 50 lbs,"$2,050",492324,ACA,Remi is a precious little guy. He is full of spirit and loves to play all day. He is happy and loving. This baby is going to make a great companion and be very loyal to his family. Remi is always doing something sweet to catch your attention and it always works! He is very sweet and I'm sure you'll fall in love with him at first sight. He will come home to you up to date on vaccinations and pre-spoiled. Don't pass up on this baby because he can't wait to meet you!
Maya,18 weeks old,Poodle,Black,65 - 70 lbs,I'm ready today!,"November 27, 2016",Female,45 - 50 lbs,"$2,050",492334,ACA,Introducing Maya! This classy head turner can't wait to meet you. Maya comes from a long line of incredible dogs. Isn't she a dream? You can tell that Maya knows she is a cutie. She prances around the house like she is the queen of the castle. Maya will be sure to come home with her vaccinations up to date and the vet's stamp of approval. Don't miss out on a chance to make this little angel all yours. Puppies like this don't come around often.
Remmy,16 weeks old,Boxer,Flashy Fawn,85 - 90 lbs,I'm ready today!,"December 13, 2016",Female,90 - 95 lbs,"$1,775",492340,ACA,"Remmy is an affectionate, loving little girl. She loves getting attention and when she has it, she hogs it. She likes to howl at her siblings, as if she is talking to them. It's pretty hilarious. She's a pretty curious baby. She is such a smart, delightful puppy. She has the cutest little wrinkles on her face, and she loves to give kisses. She gets along with other dogs, cats, children of all ages, and adults. Remmy will come with a health certificate, vet checked from our local vet, and pre-spoiled. She will also come with her puppy registration form with a 3 generation pedigree background."
